event_id,username,ip_address,session_id,timestamp,is_bruteforce_candidate,is_anomalous,total_attempts,success_rate,failure_rate,distinct_ips,ip_entropy,avg_time_between_attempts,total_attempts_ip,distinct_usernames,success_rate_ip,attempts_per_minute,session_duration,ip_changes,user_agent_changes,login_hour,weekday,is_weekend,is_night,velocity_score,suspicious_ip_flag
evt_1663,user_2,192.168.1.144,0,2025-10-31 18:56:48.139883,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,8,6,0.625,0.06931646287771712,0.0,0.0,0.0,18,4,0,0,3478,0
evt_1664,user_5,192.168.1.198,norm_sess_1893,2025-10-31 18:56:48.519303,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,5,4,1.0,0.042226956653863605,1972.0,1.0,1.0,18,4,0,0,16992,0
evt_1665,user_7,10.0.1.1,sess_3194,2025-10-31 18:56:48.800660,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,85.0,1.0,1.0,18,4,0,0,27950,0
evt_1666,user_5,10.0.1.1,sess_6636,2025-10-31 18:56:49.489440,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,54.0,1.0,1.0,18,4,0,0,16992,0
evt_1667,user_7,10.0.1.1,sess_7804,2025-10-31 18:56:50.156116,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,27950,0
evt_1668,user_5,10.0.1.1,sess_9822,2025-10-31 18:56:51.235883,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,71.0,2.0,1.0,18,4,0,0,16992,0
evt_1669,user_4,10.0.1.1,sess_2061,2025-10-31 18:56:51.306848,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,3101.0,1.0,1.0,18,4,0,0,24168,0
evt_1670,user_4,10.0.1.1,0,2025-10-31 18:56:52.425051,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,24168,0
evt_1671,user_4,10.0.1.10,sess_2184,2025-10-31 18:56:52.748100,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,200,1,0.49,3.4970130924189413,2001.0,1.0,1.0,18,4,0,0,24168,0
evt_1672,admin,10.0.1.3,0,2025-10-31 18:56:53.007490,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1673,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_2534,2025-10-31 18:56:53.068656,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,707.0,1.0,1.0,18,4,0,0,400,0
evt_1674,user_4,192.168.1.192,norm_sess_1129,2025-10-31 18:56:53.490628,0,0,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,10,7,0.5,0.08352513343131365,2997.0,1.0,1.0,18,4,0,0,24168,0
evt_1675,user_2,192.168.1.109,sess_4883,2025-10-31 18:56:55.174847,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,8,6,0.625,0.06999332675602639,2433.0,1.0,1.0,18,4,0,0,3478,0
evt_1676,user_7,10.0.1.1,sess_8059,2025-10-31 18:56:56.678242,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,27950,0
evt_1677,admin,10.0.1.1,sess_4274,2025-10-31 18:56:57.055787,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,3200,0
evt_1678,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_6095,2025-10-31 18:56:57.157286,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,4618.0,1.0,1.0,18,4,0,0,400,0
evt_1679,admin,10.0.1.16,sess_6995,2025-10-31 18:56:58.850554,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,2492.0,1.0,1.0,18,4,0,0,3200,0
evt_1680,user_4,10.0.1.10,sess_3097,2025-10-31 18:56:59.025267,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,200,1,0.49,3.4970130924189413,0.0,1.0,1.0,18,4,0,0,24168,0
evt_1681,user_3,10.0.1.1,0,2025-10-31 18:56:59.426848,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,28202,0
evt_1682,user_4,10.0.1.10,sess_3701,2025-10-31 18:57:00.339369,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,200,1,0.49,3.4970130924189413,3225.0,1.0,1.0,18,4,0,0,24168,0
evt_1683,admin,10.0.1.3,sess_9893,2025-10-31 18:57:00.617818,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,0.0,1.0,1.0,18,4,0,0,3200,0
evt_1684,admin,10.0.1.16,sess_2581,2025-10-31 18:57:01.526568,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,4194.0,2.0,2.0,18,4,0,0,3200,0
evt_1685,admin,10.0.1.7,0,2025-10-31 18:57:02.616585,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1686,user_4,10.0.1.10,0,2025-10-31 18:57:03.213475,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,200,1,0.49,3.4970130924189413,0.0,0.0,0.0,18,4,0,0,24168,0
evt_1687,admin,10.0.1.1,0,2025-10-31 18:57:03.618541,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1688,admin,10.0.1.3,sess_5548,2025-10-31 18:57:04.955718,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,0.0,1.0,1.0,18,4,0,0,3200,0
evt_1689,user_3,10.0.1.1,sess_5305,2025-10-31 18:57:05.187356,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,3813.0,1.0,1.0,18,4,0,0,28202,0
evt_1690,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_4031,2025-10-31 18:57:05.264447,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,0.0,1.0,1.0,18,4,0,0,400,0
evt_1691,admin,10.0.1.16,sess_3065,2025-10-31 18:57:05.429894,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,976.0,1.0,1.0,18,4,0,0,3200,0
evt_1692,admin,10.0.1.7,0,2025-10-31 18:57:06.231557,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1693,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_3722,2025-10-31 18:57:07.142110,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,1019.0,1.0,1.0,18,4,0,0,400,0
evt_1694,user_3,192.168.1.150,norm_sess_5145,2025-10-31 18:57:08.335365,0,0,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,4,3,0.5,0.034929631346122925,2165.0,1.0,1.0,18,4,0,0,28202,0
evt_1695,admin,10.0.1.16,sess_7690,2025-10-31 18:57:09.502548,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,1695.0,1.0,1.0,18,4,0,0,3200,0
evt_1696,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_6151,2025-10-31 18:57:09.703348,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,2944.0,1.0,1.0,18,4,0,0,400,0
evt_1697,user_5,10.0.1.1,sess_3248,2025-10-31 18:57:09.766637,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,601.0,1.0,2.0,18,4,0,0,16992,0
evt_1698,admin,10.0.1.7,sess_2206,2025-10-31 18:57:09.831587,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,2391.0,2.0,2.0,18,4,0,0,3200,0
evt_1699,user_4,10.0.1.1,sess_1971,2025-10-31 18:57:10.853188,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,3425.0,1.0,1.0,18,4,0,0,24168,0
evt_1700,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_6265,2025-10-31 18:57:12.934086,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,0.0,1.0,1.0,18,4,0,0,400,0
evt_1701,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_7644,2025-10-31 18:57:13.352843,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,931.0,1.0,1.0,18,4,0,0,400,0
evt_1702,user_7,10.0.1.1,0,2025-10-31 18:57:14.978162,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,27950,0
evt_1703,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_6442,2025-10-31 18:57:15.128783,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,0.0,1.0,1.0,18,4,0,0,400,0
evt_1704,b7ee295dbbb7ad33,5ab4238564ae43fa,0,2025-10-31 18:57:15.307803,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,0.0,0.0,0.0,18,4,0,0,400,0
evt_1705,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_8696,2025-10-31 18:57:15.401502,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,2450.0,2.0,1.0,18,4,0,0,400,0
evt_1706,user_5,10.0.1.1,0,2025-10-31 18:57:16.485017,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,16992,0
evt_1707,user_3,192.168.1.148,sess_4546,2025-10-31 18:57:16.645731,0,0,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,7,4,0.7142857142857143,0.06105301174151505,1128.0,1.0,1.0,18,4,0,0,28202,0
evt_1708,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_3796,2025-10-31 18:57:17.976504,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,2458.0,2.0,2.0,18,4,0,0,400,0
evt_1709,user_3,10.0.1.1,sess_2352,2025-10-31 18:57:18.330106,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,28202,0
evt_1710,user_7,10.0.1.5,0,2025-10-31 18:57:19.258985,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,90,1,0.6555555555555556,1.709734321192326,0.0,0.0,0.0,18,4,0,0,27950,0
evt_1711,user_3,10.0.1.1,sess_8898,2025-10-31 18:57:19.353121,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,28202,0
evt_1712,user_3,10.0.1.1,sess_8278,2025-10-31 18:57:19.777949,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,28202,0
evt_1713,user_4,10.0.1.10,sess_4292,2025-10-31 18:57:19.905619,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,200,1,0.49,3.4970130924189413,6.0,1.0,1.0,18,4,0,0,24168,0
evt_1714,admin,10.0.1.1,sess_5660,2025-10-31 18:57:20.697066,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,59.0,1.0,1.0,18,4,0,0,3200,0
evt_1715,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_1150,2025-10-31 18:57:21.232074,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,0.0,1.0,1.0,18,4,0,0,400,0
evt_1716,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_1170,2025-10-31 18:57:22.082871,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,530.0,1.0,1.0,18,4,0,0,400,0
evt_1717,admin,10.0.1.7,0,2025-10-31 18:57:22.584755,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1718,user_7,10.0.1.5,sess_2753,2025-10-31 18:57:25.582724,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,90,1,0.6555555555555556,1.709734321192326,0.0,1.0,1.0,18,4,0,0,27950,0
evt_1719,admin,10.0.1.3,0,2025-10-31 18:57:25.631705,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1720,user_6,192.168.1.167,sess_5687,2025-10-31 18:57:26.826215,0,0,100,0.8,0.2,63,5.831014064623284,72.730499,9,5,0.8888888888888888,0.07701548983894516,2099.0,1.0,1.0,18,4,0,0,6300,0
evt_1721,user_3,10.0.1.1,0,2025-10-31 18:57:29.181222,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,28202,0
evt_1722,user_5,10.0.1.1,sess_9995,2025-10-31 18:57:29.537245,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,16992,0
evt_1723,admin,10.0.1.1,0,2025-10-31 18:57:31.339982,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1724,user_4,10.0.1.1,sess_5472,2025-10-31 18:57:31.510753,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,4567.0,2.0,2.0,18,4,0,0,24168,0
evt_1725,admin,10.0.1.7,sess_7615,2025-10-31 18:57:33.101913,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,2897.0,1.0,1.0,18,4,0,0,3200,0
evt_1726,user_3,10.0.1.1,sess_3776,2025-10-31 18:57:34.156463,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,1751.0,1.0,1.0,18,4,0,0,28202,0
evt_1727,user_4,10.0.1.10,0,2025-10-31 18:57:35.993652,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,200,1,0.49,3.4970130924189413,0.0,0.0,0.0,18,4,0,0,24168,0
evt_1728,user_4,192.168.1.184,sess_2533,2025-10-31 18:57:36.184976,0,0,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,7,5,0.5714285714285714,0.06088009346782755,2449.0,2.0,3.0,18,4,0,0,24168,0
evt_1729,user_7,10.0.1.5,0,2025-10-31 18:57:37.296696,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,90,1,0.6555555555555556,1.709734321192326,0.0,0.0,0.0,18,4,0,0,27950,0
evt_1730,user_7,10.0.1.5,0,2025-10-31 18:57:37.483354,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,90,1,0.6555555555555556,1.709734321192326,0.0,0.0,0.0,18,4,0,0,27950,0
evt_1731,user_5,10.0.1.1,sess_4613,2025-10-31 18:57:37.771665,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,4925.0,1.0,1.0,18,4,0,0,16992,0
evt_1732,admin,10.0.1.16,0,2025-10-31 18:57:38.138232,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1733,admin,10.0.1.3,sess_7869,2025-10-31 18:57:39.931900,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,0.0,2.0,1.0,18,4,0,0,3200,0
evt_1734,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_5041,2025-10-31 18:57:40.427862,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,93.0,1.0,1.0,18,4,0,0,400,0
evt_1735,admin,10.0.1.1,sess_4402,2025-10-31 18:57:41.918558,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,46.0,1.0,1.0,18,4,0,0,3200,0
evt_1736,admin,10.0.1.7,sess_9023,2025-10-31 18:57:42.255999,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,3172.0,1.0,1.0,18,4,0,0,3200,0
evt_1737,admin,10.0.1.3,sess_6153,2025-10-31 18:57:43.882817,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,73.0,1.0,1.0,18,4,0,0,3200,0
evt_1738,user_3,10.0.1.1,sess_6772,2025-10-31 18:57:45.063058,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,79.0,1.0,1.0,18,4,0,0,28202,0
evt_1739,user_7,10.0.1.1,sess_9153,2025-10-31 18:57:45.785583,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,27950,0
evt_1740,user_5,10.0.1.1,sess_1054,2025-10-31 18:57:45.807241,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,16992,0
evt_1741,admin,10.0.1.16,0,2025-10-31 18:57:46.423758,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1742,user_3,10.0.1.1,sess_1045,2025-10-31 18:57:47.138225,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,3302.0,1.0,1.0,18,4,0,0,28202,0
evt_1743,admin,10.0.1.7,sess_1036,2025-10-31 18:57:47.218879,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,919.0,1.0,1.0,18,4,0,0,3200,0
evt_1744,admin,10.0.1.7,sess_5599,2025-10-31 18:57:47.296134,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,1619.0,2.0,2.0,18,4,0,0,3200,0
evt_1745,admin,10.0.1.1,sess_9649,2025-10-31 18:57:49.016800,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,535.0,1.0,1.0,18,4,0,0,3200,0
evt_1746,user_7,10.0.1.5,sess_5261,2025-10-31 18:57:49.806292,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,90,1,0.6555555555555556,1.709734321192326,2923.0,1.0,1.0,18,4,0,0,27950,0
evt_1747,user_7,10.0.1.1,sess_5465,2025-10-31 18:57:50.117503,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,27950,0
evt_1748,admin,10.0.1.7,sess_8591,2025-10-31 18:57:50.259471,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,0.0,1.0,1.0,18,4,0,0,3200,0
evt_1749,admin,10.0.1.1,0,2025-10-31 18:57:51.958021,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1750,user_5,10.0.1.1,sess_9729,2025-10-31 18:57:52.092857,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,488.0,1.0,1.0,18,4,0,0,16992,0
evt_1751,user_7,10.0.1.5,sess_3255,2025-10-31 18:57:52.164444,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,90,1,0.6555555555555556,1.709734321192326,3508.0,1.0,1.0,18,4,0,0,27950,0
evt_1752,user_7,10.0.1.1,sess_7655,2025-10-31 18:57:53.096346,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,49.0,1.0,1.0,18,4,0,0,27950,0
evt_1753,user_4,10.0.1.1,0,2025-10-31 18:57:53.829547,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,24168,0
evt_1754,user_7,10.0.1.5,sess_1994,2025-10-31 18:57:55.026090,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,90,1,0.6555555555555556,1.709734321192326,4580.0,1.0,1.0,18,4,0,0,27950,0
evt_1755,user_3,10.0.1.1,sess_1062,2025-10-31 18:57:55.730758,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,2.0,18,4,0,0,28202,0
evt_1756,admin,10.0.1.1,sess_8663,2025-10-31 18:57:56.562909,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,3633.0,2.0,1.0,18,4,0,0,3200,0
evt_1757,admin,10.0.1.16,sess_8603,2025-10-31 18:57:56.676140,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,607.0,2.0,2.0,18,4,0,0,3200,0
evt_1758,admin,10.0.1.16,sess_7636,2025-10-31 18:57:58.681823,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,0.0,1.0,1.0,18,4,0,0,3200,0
evt_1759,user_3,10.0.1.1,sess_9180,2025-10-31 18:57:59.237355,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,28202,0
evt_1760,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_4147,2025-10-31 18:57:59.623517,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,4440.0,1.0,1.0,18,4,0,0,400,0
evt_1761,user_3,192.168.1.100,norm_sess_2003,2025-10-31 18:57:59.725809,0,0,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,5,4,0.8,0.043337898917903614,1244.0,1.0,1.0,18,4,0,0,28202,0
evt_1762,b7ee295dbbb7ad33,5ab4238564ae43fa,0,2025-10-31 18:58:00.153374,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,0.0,0.0,0.0,18,4,0,0,400,0
evt_1763,user_4,10.0.1.10,sess_1660,2025-10-31 18:58:00.271743,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,200,1,0.49,3.4970130924189413,75.0,1.0,1.0,18,4,0,0,24168,0
evt_1764,admin,10.0.1.7,0,2025-10-31 18:58:01.910377,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,0.0,0.0,0.0,18,4,0,0,3200,0
evt_1765,user_4,192.168.1.144,0,2025-10-31 18:58:02.140105,0,0,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,8,6,0.625,0.06931646287771712,0.0,0.0,0.0,18,4,0,0,24168,0
evt_1766,user_5,10.0.1.1,0,2025-10-31 18:58:02.577479,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,16992,0
evt_1767,b7ee295dbbb7ad33,5ab4238564ae43fa,0,2025-10-31 18:58:04.555986,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,0.0,0.0,0.0,18,4,0,0,400,0
evt_1768,admin,10.0.1.3,sess_8093,2025-10-31 18:58:04.952407,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,42.0,1.0,1.0,18,4,0,0,3200,0
evt_1769,user_2,192.168.1.167,sess_9672,2025-10-31 18:58:05.653161,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,9,5,0.8888888888888888,0.07701548983894516,3125.0,1.0,1.0,18,4,0,0,3478,0
evt_1770,user_2,192.168.1.153,0,2025-10-31 18:58:06.307921,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,12,6,0.6666666666666666,0.10225286648350677,0.0,0.0,0.0,18,4,0,0,3478,0
evt_1771,user_4,192.168.1.125,norm_sess_2158,2025-10-31 18:58:07.472614,0,0,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,11,7,0.9090909090909091,0.09523679803869546,1866.0,1.0,1.0,18,4,0,0,24168,0
evt_1772,admin,10.0.1.16,sess_6530,2025-10-31 18:58:09.712941,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,0.0,2.0,2.0,18,4,0,0,3200,0
evt_1773,user_7,192.168.1.169,norm_sess_5349,2025-10-31 18:58:09.855027,0,0,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,6,4,0.6666666666666666,0.05036491773836009,1646.0,1.0,1.0,18,4,0,0,27950,0
evt_1774,user_4,10.0.1.1,sess_8482,2025-10-31 18:58:09.961582,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,646.0,1.0,1.0,18,4,0,0,24168,0
evt_1775,admin,10.0.1.1,sess_5298,2025-10-31 18:58:10.422467,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,868.0,1.0,1.0,18,4,0,0,3200,0
evt_1776,user_4,10.0.1.1,sess_3577,2025-10-31 18:58:10.425470,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,24168,0
evt_1777,admin,10.0.1.3,0,2025-10-31 18:58:11.667193,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,0.0,0.0,0.0,18,4,0,0,3200,0
