2025-10-31 19:02:37,367 - auth_scanner - INFO - Logging initialized. Scan log: c:\Users\vishal\Desktop\WEBSCAN_PRO\projects\auth_session\logs\scan_run_20251031_190237.log
2025-10-31 19:02:37,368 - auth_scanner - INFO - Raw events log: c:\Users\vishal\Desktop\WEBSCAN_PRO\projects\auth_session\logs\raw_login_events_20251031_190237.log
2025-10-31 19:02:37,368 - auth_scanner - INFO - Starting authentication scan for Dataset 1 generation...
2025-10-31 19:02:37,372 - auth_scanner - INFO - Loaded attack patterns from c:\Users\vishal\Desktop\WEBSCAN_PRO\projects\auth_session\data\attack_patterns.csv
2025-10-31 19:02:37,373 - auth_scanner - INFO - Columns found: ['pattern_id', 'description', 'attempt_rate', 'distributed_flag', 'notes']
2025-10-31 19:02:37,378 - auth_scanner - INFO - Generating normal traffic...
2025-10-31 19:02:37,378 - auth_scanner - INFO - Generating normal user traffic...
2025-10-31T19:02:37.380249 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 28, 18, 154558), 'username': 'user_3', 'user_id': 'usr03', 'ip_address': '192.168.1.151', 'auth_result': 'failure', 'session_id': 'norm_sess_1226', 'user_agent': 'Browser_1', 'session_duration': 1150, 'response_time': 1.1775216507064334, 'request_size': 70, 'response_size': 1663, 'attempt_count_for_username': 2, 'attempt_count_from_ip': 3, 'time_since_last_attempt': 746, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.721008 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 1, 13, 642637), 'username': 'admin', 'user_id': 'usr16', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_4902', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 31, 'response_time': 1.3429076883003679, 'request_size': 66, 'response_size': 1206, 'attempt_count_for_username': 87, 'attempt_count_from_ip': 87, 'time_since_last_attempt': 14, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.721008 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 1, 12, 642637), 'username': 'admin', 'user_id': 'usr18', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_1779', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 0.8923466927645352, 'request_size': 67, 'response_size': 1905, 'attempt_count_for_username': 88, 'attempt_count_from_ip': 88, 'time_since_last_attempt': 5, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.725534 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 1, 11, 642637), 'username': 'admin', 'user_id': 'usr12', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 70, 'response_time': 1.0501599116533706, 'request_size': 71, 'response_size': 1329, 'attempt_count_for_username': 89, 'attempt_count_from_ip': 89, 'time_since_last_attempt': 50, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.727023 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 28, 56, 677817), 'username': 'admin', 'user_id': 'usr02', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 2220, 'response_time': 1.5425157605042423, 'request_size': 71, 'response_size': 1653, 'attempt_count_for_username': 90, 'attempt_count_from_ip': 90, 'time_since_last_attempt': 35, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.728040 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 48, 12, 43489), 'username': 'admin', 'user_id': 'usr01', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 2430, 'response_time': 0.7263168950761734, 'request_size': 72, 'response_size': 1682, 'attempt_count_for_username': 91, 'attempt_count_from_ip': 91, 'time_since_last_attempt': 50, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.728955 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 1, 8, 642637), 'username': 'admin', 'user_id': 'usr01', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_9199', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 55, 'response_time': 1.7877641865296863, 'request_size': 72, 'response_size': 1942, 'attempt_count_for_username': 92, 'attempt_count_from_ip': 92, 'time_since_last_attempt': 34, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.731060 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 52, 48, 922171), 'username': 'admin', 'user_id': 'usr07', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': 'sess_8212', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 1469, 'response_time': 1.1984176191253588, 'request_size': 74, 'response_size': 886, 'attempt_count_for_username': 93, 'attempt_count_from_ip': 93, 'time_since_last_attempt': 10, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.732005 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 44, 19, 847728), 'username': 'admin', 'user_id': 'usr11', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_7387', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.413775425041741, 'request_size': 74, 'response_size': 1689, 'attempt_count_for_username': 94, 'attempt_count_from_ip': 94, 'time_since_last_attempt': 27, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.732005 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 1, 5, 642637), 'username': 'admin', 'user_id': 'usr16', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 9, 'response_time': 0.9313694044917024, 'request_size': 72, 'response_size': 1239, 'attempt_count_for_username': 95, 'attempt_count_from_ip': 95, 'time_since_last_attempt': 7, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.733004 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 1, 4, 642637), 'username': 'admin', 'user_id': 'usr15', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 21, 'response_time': 1.9221606512552145, 'request_size': 73, 'response_size': 1602, 'attempt_count_for_username': 96, 'attempt_count_from_ip': 96, 'time_since_last_attempt': 46, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.734003 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 50, 47, 49950), 'username': 'admin', 'user_id': 'usr05', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_7967', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 2, 'response_time': 0.632643821270623, 'request_size': 74, 'response_size': 809, 'attempt_count_for_username': 97, 'attempt_count_from_ip': 97, 'time_since_last_attempt': 46, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.734003 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 1, 2, 642637), 'username': 'admin', 'user_id': 'usr13', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': 'sess_7463', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 954, 'response_time': 0.15462450556814267, 'request_size': 72, 'response_size': 1808, 'attempt_count_for_username': 98, 'attempt_count_from_ip': 98, 'time_since_last_attempt': 56, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.735007 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 29, 45, 986463), 'username': 'admin', 'user_id': 'usr19', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_5564', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.1702329161547331, 'request_size': 69, 'response_size': 1343, 'attempt_count_for_username': 99, 'attempt_count_from_ip': 99, 'time_since_last_attempt': 49, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.736016 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 1, 0, 642637), 'username': 'admin', 'user_id': 'usr06', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': 'sess_1326', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 3702, 'response_time': 0.6817878768780338, 'request_size': 72, 'response_size': 1423, 'attempt_count_for_username': 100, 'attempt_count_from_ip': 100, 'time_since_last_attempt': 21, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.736016 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 59, 642637), 'username': 'admin', 'user_id': 'usr15', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_1486', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 85, 'response_time': 1.6863314756363124, 'request_size': 73, 'response_size': 1815, 'attempt_count_for_username': 101, 'attempt_count_from_ip': 101, 'time_since_last_attempt': 45, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.737002 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 58, 642637), 'username': 'admin', 'user_id': 'usr07', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 16, 'response_time': 1.8660685481647628, 'request_size': 71, 'response_size': 1059, 'attempt_count_for_username': 102, 'attempt_count_from_ip': 102, 'time_since_last_attempt': 41, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.737524 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 32, 36, 180954), 'username': 'admin', 'user_id': 'usr19', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_9018', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 0.7481082673405753, 'request_size': 73, 'response_size': 1207, 'attempt_count_for_username': 103, 'attempt_count_from_ip': 103, 'time_since_last_attempt': 22, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.737524 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 56, 642637), 'username': 'admin', 'user_id': 'usr11', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_7246', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 38, 'response_time': 0.9343489955544775, 'request_size': 72, 'response_size': 958, 'attempt_count_for_username': 104, 'attempt_count_from_ip': 104, 'time_since_last_attempt': 49, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.738545 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 46, 36, 98438), 'username': 'admin', 'user_id': 'usr14', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.5145862223552145, 'request_size': 69, 'response_size': 912, 'attempt_count_for_username': 105, 'attempt_count_from_ip': 105, 'time_since_last_attempt': 59, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.738545 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 48, 25, 753314), 'username': 'admin', 'user_id': 'usr02', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_1157', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 62, 'response_time': 0.10067535723402368, 'request_size': 73, 'response_size': 1152, 'attempt_count_for_username': 106, 'attempt_count_from_ip': 106, 'time_since_last_attempt': 25, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.739539 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 53, 642637), 'username': 'admin', 'user_id': 'usr07', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': 'sess_8085', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 1544, 'response_time': 1.6111638665532415, 'request_size': 69, 'response_size': 1517, 'attempt_count_for_username': 107, 'attempt_count_from_ip': 107, 'time_since_last_attempt': 9, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.740054 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 52, 642637), 'username': 'admin', 'user_id': 'usr02', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 4653, 'response_time': 1.41246875478434, 'request_size': 66, 'response_size': 1217, 'attempt_count_for_username': 108, 'attempt_count_from_ip': 108, 'time_since_last_attempt': 30, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.740054 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 51, 642637), 'username': 'admin', 'user_id': 'usr12', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_5419', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.3140859584001157, 'request_size': 72, 'response_size': 1910, 'attempt_count_for_username': 109, 'attempt_count_from_ip': 109, 'time_since_last_attempt': 59, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.741063 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 50, 642637), 'username': 'admin', 'user_id': 'usr11', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': 'sess_5593', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 1379, 'response_time': 0.5944158572596768, 'request_size': 72, 'response_size': 1672, 'attempt_count_for_username': 110, 'attempt_count_from_ip': 110, 'time_since_last_attempt': 26, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.741063 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 49, 642637), 'username': 'admin', 'user_id': 'usr08', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_4433', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.1055061625846443, 'request_size': 67, 'response_size': 1921, 'attempt_count_for_username': 111, 'attempt_count_from_ip': 111, 'time_since_last_attempt': 48, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.742070 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 52, 5, 445102), 'username': 'admin', 'user_id': 'usr19', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_1311', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 19, 'response_time': 1.939848046573189, 'request_size': 70, 'response_size': 1055, 'attempt_count_for_username': 112, 'attempt_count_from_ip': 112, 'time_since_last_attempt': 1, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.743070 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 47, 642637), 'username': 'admin', 'user_id': 'usr14', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_6987', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.9673311380477747, 'request_size': 71, 'response_size': 1643, 'attempt_count_for_username': 113, 'attempt_count_from_ip': 113, 'time_since_last_attempt': 11, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.743070 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 51, 30, 564558), 'username': 'admin', 'user_id': 'usr01', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 0.8085784455287268, 'request_size': 71, 'response_size': 1411, 'attempt_count_for_username': 114, 'attempt_count_from_ip': 114, 'time_since_last_attempt': 44, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.744070 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 45, 642637), 'username': 'admin', 'user_id': 'usr08', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_8488', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 0.4434947564571028, 'request_size': 69, 'response_size': 1306, 'attempt_count_for_username': 115, 'attempt_count_from_ip': 115, 'time_since_last_attempt': 29, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.745072 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 59, 49, 92717), 'username': 'admin', 'user_id': 'usr10', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.0955877191352943, 'request_size': 72, 'response_size': 1206, 'attempt_count_for_username': 116, 'attempt_count_from_ip': 116, 'time_since_last_attempt': 5, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.745072 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 38, 29, 549169), 'username': 'admin', 'user_id': 'usr01', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': 'sess_9187', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 4592, 'response_time': 1.67797070288147, 'request_size': 68, 'response_size': 842, 'attempt_count_for_username': 117, 'attempt_count_from_ip': 117, 'time_since_last_attempt': 39, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.746079 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 44, 47, 976880), 'username': 'admin', 'user_id': 'usr15', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': 'sess_9864', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 1253, 'response_time': 0.1171138238125619, 'request_size': 74, 'response_size': 1302, 'attempt_count_for_username': 118, 'attempt_count_from_ip': 118, 'time_since_last_attempt': 15, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.746079 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 41, 642637), 'username': 'admin', 'user_id': 'usr04', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': 'sess_6945', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 2606, 'response_time': 1.278857451090981, 'request_size': 65, 'response_size': 1333, 'attempt_count_for_username': 119, 'attempt_count_from_ip': 119, 'time_since_last_attempt': 29, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.747216 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 40, 642637), 'username': 'admin', 'user_id': 'usr12', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_6684', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.814355934807292, 'request_size': 71, 'response_size': 1678, 'attempt_count_for_username': 120, 'attempt_count_from_ip': 120, 'time_since_last_attempt': 29, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.749079 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 39, 642637), 'username': 'admin', 'user_id': 'usr16', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 213, 'response_time': 0.6351098932535232, 'request_size': 73, 'response_size': 1260, 'attempt_count_for_username': 121, 'attempt_count_from_ip': 121, 'time_since_last_attempt': 49, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.750118 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 38, 642637), 'username': 'admin', 'user_id': 'usr01', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_7715', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.2653359068436734, 'request_size': 69, 'response_size': 1413, 'attempt_count_for_username': 122, 'attempt_count_from_ip': 122, 'time_since_last_attempt': 58, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.750118 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 50, 11, 897209), 'username': 'admin', 'user_id': 'usr06', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_7525', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 7, 'response_time': 0.35224479024059974, 'request_size': 73, 'response_size': 856, 'attempt_count_for_username': 123, 'attempt_count_from_ip': 123, 'time_since_last_attempt': 30, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.751229 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 36, 642637), 'username': 'admin', 'user_id': 'usr15', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': 'sess_4650', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 71, 'response_time': 0.1348931020121028, 'request_size': 71, 'response_size': 1263, 'attempt_count_for_username': 124, 'attempt_count_from_ip': 124, 'time_since_last_attempt': 31, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:39.751229 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 35, 642637), 'username': 'admin', 'user_id': 'usr05', 'ip_address': '10.0.1.16', 'auth_result': 'success', 'session_id': 'sess_6934', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 1322, 'response_time': 1.0868527359180735, 'request_size': 71, 'response_size': 1182, 'attempt_count_for_username': 125, 'attempt_count_from_ip': 125, 'time_since_last_attempt': 3, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:39.752135 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 57, 46, 423758), 'username': 'admin', 'user_id': 'usr12', 'ip_address': '10.0.1.16', 'auth_result': 'failure', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.1514489074471987, 'request_size': 65, 'response_size': 1435, 'attempt_count_for_username': 126, 'attempt_count_from_ip': 126, 'time_since_last_attempt': 23, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
